date,state,district,pincode,demo_age_5_17,demo_age_17_
13-09-2025,Tamil Nadu,Kallakurichi,605757,0,1
13-09-2025,Tamil Nadu,Kallakurichi,605766,0,3
13-09-2025,Tamil Nadu,Kallakurichi,606102,1,2
13-09-2025,Tamil Nadu,Kallakurichi,606201,2,2
13-09-2025,Tamil Nadu,Kallakurichi,606208,0,1
13-09-2025,Tamil Nadu,Kallakurichi,607201,1,3
13-09-2025,Tamil Nadu,Kancheepuram,600016,4,9
13-09-2025,Tamil Nadu,Kancheepuram,600061,20,6
13-09-2025,Tamil Nadu,Kancheepuram,600088,20,14
13-09-2025,Tamil Nadu,Kancheepuram,600089,1,1
13-09-2025,Tamil Nadu,Kancheepuram,600091,16,20
13-09-2025,Tamil Nadu,Kancheepuram,600100,7,21
13-09-2025,Tamil Nadu,Kancheepuram,600127,3,2
13-09-2025,Tamil Nadu,Kancheepuram,600132,0,5
13-09-2025,Tamil Nadu,Kancheepuram,603102,5,15
13-09-2025,Tamil Nadu,Kancheepuram,603110,1,5
13-09-2025,Tamil Nadu,Kancheepuram,603201,0,1
13-09-2025,Tamil Nadu,Kancheepuram,603313,0,1
13-09-2025,Tamil Nadu,Kancheepuram,603406,3,12
13-09-2025,Tamil Nadu,Kancheepuram,604406,0,1
13-09-2025,Tamil Nadu,Kancheepuram,631502,14,36
13-09-2025,Tamil Nadu,Kancheepuram,631603,2,5
13-09-2025,Tamil Nadu,Kancheepuram,631604,0,9
13-09-2025,Tamil Nadu,Kanniyakumari,629001,3,11
13-09-2025,Tamil Nadu,Kanniyakumari,629004,0,3
13-09-2025,Tamil Nadu,Kanniyakumari,629157,3,5
13-09-2025,Tamil Nadu,Kanniyakumari,629161,2,6
13-09-2025,Tamil Nadu,Kanniyakumari,629165,0,4
13-09-2025,Tamil Nadu,Kanniyakumari,629170,1,3
13-09-2025,Tamil Nadu,Kanniyakumari,629174,2,2
13-09-2025,Tamil Nadu,Kanniyakumari,629202,1,1
13-09-2025,Tamil Nadu,Kanniyakumari,629203,2,6
13-09-2025,Tamil Nadu,Kanniyakumari,629252,8,8
13-09-2025,Tamil Nadu,Kanniyakumari,629701,0,4
13-09-2025,Tamil Nadu,Kanniyakumari,629801,4,1
13-09-2025,Tamil Nadu,Kanniyakumari,629802,4,7
13-09-2025,Tamil Nadu,Kanniyakumari,629804,4,2
13-09-2025,Tamil Nadu,Kanyakumari,629151,1,3
13-09-2025,Tamil Nadu,Kanyakumari,629157,1,1
13-09-2025,Tamil Nadu,Kanyakumari,629159,2,0
13-09-2025,Tamil Nadu,Kanyakumari,629160,1,5
13-09-2025,Tamil Nadu,Kanyakumari,629171,2,2
13-09-2025,Tamil Nadu,Kanyakumari,629172,0,1
13-09-2025,Tamil Nadu,Kanyakumari,629175,0,3
13-09-2025,Tamil Nadu,Kanyakumari,629180,0,1
13-09-2025,Tamil Nadu,Kanyakumari,629251,6,7
13-09-2025,Tamil Nadu,Kanyakumari,629802,2,5
13-09-2025,Tamil Nadu,Karur,621311,1,10
13-09-2025,Tamil Nadu,Karur,639102,1,8
13-09-2025,Tamil Nadu,Karur,639108,0,3
13-09-2025,Tamil Nadu,Karur,639119,0,4
13-09-2025,Tamil Nadu,Krishnagiri,635102,2,10
13-09-2025,Tamil Nadu,Krishnagiri,635105,0,8
13-09-2025,Tamil Nadu,Krishnagiri,635107,4,10
13-09-2025,Tamil Nadu,Krishnagiri,635113,2,12
13-09-2025,Tamil Nadu,Krishnagiri,635117,4,17
13-09-2025,Tamil Nadu,Krishnagiri,635119,0,8
13-09-2025,Tamil Nadu,Krishnagiri,636902,0,4
13-09-2025,Tamil Nadu,Madurai,625005,6,12
13-09-2025,Tamil Nadu,Madurai,625008,3,5
13-09-2025,Tamil Nadu,Madurai,625016,9,34
13-09-2025,Tamil Nadu,Madurai,625102,2,3
13-09-2025,Tamil Nadu,Madurai,625105,0,3
13-09-2025,Tamil Nadu,Madurai,625109,2,8
13-09-2025,Tamil Nadu,Madurai,625201,2,7
13-09-2025,Tamil Nadu,Madurai,625205,0,2
13-09-2025,Tamil Nadu,Madurai,625529,1,1
13-09-2025,Tamil Nadu,Madurai,625706,8,18
13-09-2025,Tamil Nadu,Mayiladuthurai,609101,1,0
13-09-2025,Tamil Nadu,Mayiladuthurai,609104,0,1
13-09-2025,Tamil Nadu,Mayiladuthurai,609110,1,0
13-09-2025,Tamil Nadu,Mayiladuthurai,609113,0,4
13-09-2025,Tamil Nadu,Mayiladuthurai,609402,0,1
13-09-2025,Tamil Nadu,Nagapattinam,609104,0,3
13-09-2025,Tamil Nadu,Nagapattinam,609108,2,7
13-09-2025,Tamil Nadu,Nagapattinam,609301,1,6
13-09-2025,Tamil Nadu,Nagapattinam,609310,0,1
13-09-2025,Tamil Nadu,Nagapattinam,609803,0,1
13-09-2025,Tamil Nadu,Nagapattinam,614716,0,1
13-09-2025,Tamil Nadu,Namakkal,621215,0,4
13-09-2025,Tamil Nadu,Namakkal,637201,4,10
13-09-2025,Tamil Nadu,Namakkal,637204,0,3
13-09-2025,Tamil Nadu,Namakkal,637209,3,8
13-09-2025,Tamil Nadu,Namakkal,637214,2,3
13-09-2025,Tamil Nadu,Namakkal,637215,0,1
13-09-2025,Tamil Nadu,Namakkal,637404,5,4
13-09-2025,Tamil Nadu,Namakkal,637406,2,9
13-09-2025,Tamil Nadu,Namakkal,637411,3,5
13-09-2025,Tamil Nadu,Namakkal,637501,0,1
13-09-2025,Tamil Nadu,Namakkal,638183,10,32
13-09-2025,Tamil Nadu,Perambalur,621108,1,7
13-09-2025,Tamil Nadu,Perambalur,621109,0,5
13-09-2025,Tamil Nadu,Perambalur,621110,1,4
13-09-2025,Tamil Nadu,Perambalur,621117,5,11
13-09-2025,Tamil Nadu,Perambalur,621653,0,1
13-09-2025,Tamil Nadu,Perambalur,621704,0,3
13-09-2025,Tamil Nadu,Pudukkottai,614620,2,3
13-09-2025,Tamil Nadu,Pudukkottai,614622,3,21
13-09-2025,Tamil Nadu,Pudukkottai,614630,1,10
13-09-2025,Tamil Nadu,Pudukkottai,622003,2,3
13-09-2025,Tamil Nadu,Pudukkottai,622005,2,0
13-09-2025,Tamil Nadu,Pudukkottai,622104,4,1
13-09-2025,Tamil Nadu,Pudukkottai,622202,3,2
13-09-2025,Tamil Nadu,Pudukkottai,622204,1,5
13-09-2025,Tamil Nadu,Pudukkottai,622304,0,10
13-09-2025,Tamil Nadu,Pudukkottai,622412,4,4
13-09-2025,Tamil Nadu,Pudukkottai,622501,6,2
13-09-2025,Tamil Nadu,Pudukkottai,622507,9,9
13-09-2025,Tamil Nadu,Pudukkottai,622515,1,3
13-09-2025,Tamil Nadu,Ramanathapuram,623115,1,5
13-09-2025,Tamil Nadu,Ramanathapuram,623135,1,2
13-09-2025,Tamil Nadu,Ramanathapuram,623308,2,4
13-09-2025,Tamil Nadu,Ramanathapuram,623404,0,1
13-09-2025,Tamil Nadu,Ramanathapuram,623504,3,7
13-09-2025,Tamil Nadu,Ramanathapuram,623516,3,5
13-09-2025,Tamil Nadu,Ramanathapuram,623517,2,16
13-09-2025,Tamil Nadu,Ramanathapuram,623523,0,3
13-09-2025,Tamil Nadu,Ramanathapuram,623528,3,8
13-09-2025,Tamil Nadu,Ramanathapuram,623537,1,0
13-09-2025,Tamil Nadu,Ramanathapuram,623601,2,3
13-09-2025,Tamil Nadu,Ramanathapuram,623603,1,15
13-09-2025,Tamil Nadu,Ramanathapuram,623701,1,5
13-09-2025,Tamil Nadu,Ramanathapuram,623705,0,8
13-09-2025,Tamil Nadu,Ramanathapuram,623712,1,5
13-09-2025,Tamil Nadu,Ranipet,632509,2,0
13-09-2025,Tamil Nadu,Salem,636003,4,16
13-09-2025,Tamil Nadu,Salem,636005,4,17
13-09-2025,Tamil Nadu,Salem,636102,3,5
13-09-2025,Tamil Nadu,Salem,636110,2,4
13-09-2025,Tamil Nadu,Salem,636114,0,3
13-09-2025,Tamil Nadu,Salem,636117,3,5
13-09-2025,Tamil Nadu,Salem,636119,1,0
13-09-2025,Tamil Nadu,Salem,636139,0,5
13-09-2025,Tamil Nadu,Salem,636201,3,11
13-09-2025,Tamil Nadu,Salem,636305,4,12
13-09-2025,Tamil Nadu,Salem,636308,1,7
13-09-2025,Tamil Nadu,Salem,636309,3,5
13-09-2025,Tamil Nadu,Salem,636403,0,1
13-09-2025,Tamil Nadu,Salem,636404,0,9
13-09-2025,Tamil Nadu,Salem,636601,2,2
13-09-2025,Tamil Nadu,Salem,637102,7,19
13-09-2025,Tamil Nadu,Salem,637107,0,4
13-09-2025,Tamil Nadu,Sivaganga,623701,1,3
13-09-2025,Tamil Nadu,Sivaganga,630206,1,1
13-09-2025,Tamil Nadu,Sivaganga,630312,1,2
13-09-2025,Tamil Nadu,Sivaganga,630410,0,2
13-09-2025,Tamil Nadu,Sivaganga,630501,1,7
13-09-2025,Tamil Nadu,Sivaganga,630551,2,8
13-09-2025,Tamil Nadu,Sivaganga,630557,0,1
13-09-2025,Tamil Nadu,Tenkasi,627859,0,4
13-09-2025,Tamil Nadu,Thanjavur,609807,1,3
13-09-2025,Tamil Nadu,Thanjavur,612104,2,1
13-09-2025,Tamil Nadu,Thanjavur,612204,2,3
13-09-2025,Tamil Nadu,Thanjavur,612605,0,4
13-09-2025,Tamil Nadu,Thanjavur,613007,4,0
13-09-2025,Tamil Nadu,Thanjavur,613104,1,6
13-09-2025,Tamil Nadu,Thanjavur,613201,1,2
13-09-2025,Tamil Nadu,Thanjavur,613203,1,0
13-09-2025,Tamil Nadu,Thanjavur,613303,2,1
13-09-2025,Tamil Nadu,Thanjavur,613401,2,2
13-09-2025,Tamil Nadu,Thanjavur,613402,1,8
13-09-2025,Tamil Nadu,Thanjavur,613504,0,6
13-09-2025,Tamil Nadu,Thanjavur,614602,2,10
13-09-2025,Tamil Nadu,Thanjavur,614625,9,12
13-09-2025,Tamil Nadu,Thanjavur,614723,1,3
13-09-2025,Tamil Nadu,Thanjavur,614805,1,2
13-09-2025,Tamil Nadu,Thanjavur,614903,4,13
13-09-2025,Tamil Nadu,The Nilgiris,643221,0,2
13-09-2025,Tamil Nadu,The Nilgiris,643226,1,0
13-09-2025,Tamil Nadu,The Nilgiris,643232,0,1
13-09-2025,Tamil Nadu,The Nilgiris,643241,0,4
13-09-2025,Tamil Nadu,Theni,625526,1,3
13-09-2025,Tamil Nadu,Thiruvallur,601201,0,5
13-09-2025,Tamil Nadu,Thiruvarur,609501,1,9
13-09-2025,Tamil Nadu,Thiruvarur,610004,1,3
13-09-2025,Tamil Nadu,Thiruvarur,610109,0,5
13-09-2025,Tamil Nadu,Thiruvarur,611101,1,2
13-09-2025,Tamil Nadu,Thiruvarur,612203,0,1
13-09-2025,Tamil Nadu,Thiruvarur,612610,0,1
13-09-2025,Tamil Nadu,Thiruvarur,612701,0,2
13-09-2025,Tamil Nadu,Thiruvarur,612802,0,4
13-09-2025,Tamil Nadu,Thiruvarur,613704,1,0
13-09-2025,Tamil Nadu,Thiruvarur,613705,1,2
13-09-2025,Tamil Nadu,Thiruvarur,614016,0,4
13-09-2025,Tamil Nadu,Thiruvarur,614101,0,5
13-09-2025,Tamil Nadu,Thiruvarur,614208,0,1
13-09-2025,Tamil Nadu,Thiruvarur,614404,4,3
13-09-2025,Tamil Nadu,Thiruvarur,614703,1,9
13-09-2025,Tamil Nadu,Thiruvarur,614708,0,3
13-09-2025,Tamil Nadu,Thiruvarur,614717,1,3
13-09-2025,Tamil Nadu,Thoothukkudi,627713,1,0
13-09-2025,Tamil Nadu,Thoothukkudi,628002,6,20
13-09-2025,Tamil Nadu,Thoothukkudi,628203,1,4
13-09-2025,Tamil Nadu,Thoothukkudi,628205,2,1
13-09-2025,Tamil Nadu,Thoothukkudi,628206,0,1
13-09-2025,Tamil Nadu,Thoothukkudi,628215,1,11
13-09-2025,Tamil Nadu,Thoothukkudi,628252,0,3
13-09-2025,Tamil Nadu,Thoothukkudi,628301,0,1
13-09-2025,Tamil Nadu,Thoothukkudi,628601,1,4
13-09-2025,Tamil Nadu,Thoothukkudi,628617,1,6
13-09-2025,Tamil Nadu,Thoothukkudi,628620,0,1
13-09-2025,Tamil Nadu,Thoothukkudi,628621,1,1
13-09-2025,Tamil Nadu,Thoothukkudi,628716,0,5
13-09-2025,Tamil Nadu,Thoothukkudi,628720,2,1
13-09-2025,Tamil Nadu,Thoothukkudi,628802,0,6
13-09-2025,Tamil Nadu,Thoothukkudi,628906,1,1
13-09-2025,Tamil Nadu,Thoothukkudi,628908,0,1
13-09-2025,Tamil Nadu,Thoothukkudi,628952,4,8
13-09-2025,Tamil Nadu,Tiruchirappalli,620001,3,16
13-09-2025,Tamil Nadu,Tiruchirappalli,620002,7,12
13-09-2025,Tamil Nadu,Tiruchirappalli,620003,5,10
13-09-2025,Tamil Nadu,Tiruchirappalli,620006,4,12
13-09-2025,Tamil Nadu,Tiruchirappalli,620010,4,5
13-09-2025,Tamil Nadu,Tiruchirappalli,620019,2,10
13-09-2025,Tamil Nadu,Tiruchirappalli,620025,2,4
13-09-2025,Tamil Nadu,Tiruchirappalli,621006,0,5
13-09-2025,Tamil Nadu,Tiruchirappalli,621109,0,1
13-09-2025,Tamil Nadu,Tiruchirappalli,621111,0,2
13-09-2025,Tamil Nadu,Tiruchirappalli,621209,0,3
13-09-2025,Tamil Nadu,Tiruchirappalli,621303,1,0
13-09-2025,Tamil Nadu,Tiruchirappalli,621305,4,8
13-09-2025,Tamil Nadu,Tiruchirappalli,621306,0,9
13-09-2025,Tamil Nadu,Tiruchirappalli,621702,2,3
13-09-2025,Tamil Nadu,Tirunelveli,627001,5,4
13-09-2025,Tamil Nadu,Tirunelveli,627004,3,6
13-09-2025,Tamil Nadu,Tirunelveli,627011,7,16
13-09-2025,Tamil Nadu,Tirunelveli,627108,2,9
13-09-2025,Tamil Nadu,Tirunelveli,627112,0,2
13-09-2025,Tamil Nadu,Tirunelveli,627133,1,1
13-09-2025,Tamil Nadu,Tirunelveli,627152,1,6
13-09-2025,Tamil Nadu,Tirunelveli,627352,1,1
13-09-2025,Tamil Nadu,Tirunelveli,627359,3,6
13-09-2025,Tamil Nadu,Tirunelveli,627401,3,7
13-09-2025,Tamil Nadu,Tirunelveli,627417,0,6
13-09-2025,Tamil Nadu,Tirunelveli,627453,1,5
13-09-2025,Tamil Nadu,Tirunelveli,627501,5,4
13-09-2025,Tamil Nadu,Tirunelveli,627502,1,7
13-09-2025,Tamil Nadu,Tirunelveli,627604,1,3
13-09-2025,Tamil Nadu,Tirunelveli,627760,0,2
13-09-2025,Tamil Nadu,Tirunelveli,627808,3,8
13-09-2025,Tamil Nadu,Tirunelveli,627809,4,8
13-09-2025,Tamil Nadu,Tirunelveli,627859,1,15
13-09-2025,Tamil Nadu,Tirunelveli,627861,6,3
13-09-2025,Tamil Nadu,Tirupattur,635653,1,2
13-09-2025,Tamil Nadu,Tirupattur,635808,0,2
13-09-2025,Tamil Nadu,Tirupattur,635901,0,3
13-09-2025,Tamil Nadu,Tiruppur,638462,0,1
13-09-2025,Tamil Nadu,Tiruppur,638656,1,6
13-09-2025,Tamil Nadu,Tiruppur,638672,0,2
13-09-2025,Tamil Nadu,Tiruppur,638751,3,2
13-09-2025,Tamil Nadu,Tiruppur,641602,18,29
13-09-2025,Tamil Nadu,Tiruppur,641603,5,26
13-09-2025,Tamil Nadu,Tiruppur,641606,5,15
13-09-2025,Tamil Nadu,Tiruppur,641654,14,49
13-09-2025,Tamil Nadu,Tiruppur,641655,4,6
13-09-2025,Tamil Nadu,Tiruppur,641662,1,6
13-09-2025,Tamil Nadu,Tiruppur,641664,4,22
13-09-2025,Tamil Nadu,Tiruppur,642111,1,0
13-09-2025,Tamil Nadu,Tiruppur,642122,0,4
13-09-2025,Tamil Nadu,Tiruvallur,600050,4,15
13-09-2025,Tamil Nadu,Tiruvallur,600051,4,3
13-09-2025,Tamil Nadu,Tiruvallur,600055,3,8
13-09-2025,Tamil Nadu,Tiruvallur,600058,4,5
13-09-2025,Tamil Nadu,Tiruvallur,600062,8,28
13-09-2025,Tamil Nadu,Tiruvallur,601103,2,4
13-09-2025,Tamil Nadu,Tiruvallur,601201,7,20
13-09-2025,Tamil Nadu,Tiruvallur,602022,0,2
13-09-2025,Tamil Nadu,Tiruvallur,602026,1,5
13-09-2025,Tamil Nadu,Tiruvallur,602105,2,0
13-09-2025,Tamil Nadu,Tiruvallur,631205,3,6
13-09-2025,Tamil Nadu,Tiruvallur,631208,1,11
13-09-2025,Tamil Nadu,Tiruvallur,631209,1,14
13-09-2025,Tamil Nadu,Tiruvallur,631211,0,7
13-09-2025,Tamil Nadu,Tiruvallur,631212,0,2
13-09-2025,Tamil Nadu,Tiruvallur,631303,0,3
13-09-2025,Tamil Nadu,Tiruvannamalai,604405,1,3
13-09-2025,Tamil Nadu,Tiruvannamalai,604407,9,16
13-09-2025,Tamil Nadu,Tiruvannamalai,604601,5,13
13-09-2025,Tamil Nadu,Tiruvannamalai,606704,1,6
13-09-2025,Tamil Nadu,Tiruvannamalai,606705,3,8
13-09-2025,Tamil Nadu,Tiruvannamalai,606706,1,2
13-09-2025,Tamil Nadu,Tiruvannamalai,606708,3,12
13-09-2025,Tamil Nadu,Tiruvannamalai,606801,0,1
13-09-2025,Tamil Nadu,Tiruvannamalai,606802,0,5
13-09-2025,Tamil Nadu,Tiruvannamalai,606808,0,5
13-09-2025,Tamil Nadu,Tiruvannamalai,606903,1,5
13-09-2025,Tamil Nadu,Tiruvannamalai,606905,1,2
13-09-2025,Tamil Nadu,Tiruvannamalai,631701,1,1
13-09-2025,Tamil Nadu,Tiruvannamalai,631702,1,4
13-09-2025,Tamil Nadu,Tiruvannamalai,632315,0,2
13-09-2025,Tamil Nadu,Tiruvannamalai,632317,1,7
13-09-2025,Tamil Nadu,Vellore,631002,1,6
13-09-2025,Tamil Nadu,Vellore,631004,0,1
13-09-2025,Tamil Nadu,Vellore,631151,0,2
13-09-2025,Tamil Nadu,Vellore,632007,5,4
13-09-2025,Tamil Nadu,Vellore,632009,4,9
13-09-2025,Tamil Nadu,Vellore,632057,0,2
13-09-2025,Tamil Nadu,Vellore,632059,1,3
13-09-2025,Tamil Nadu,Vellore,632101,1,7
13-09-2025,Tamil Nadu,Vellore,632104,0,4
13-09-2025,Tamil Nadu,Vellore,632105,0,5
13-09-2025,Tamil Nadu,Vellore,632107,0,1
13-09-2025,Tamil Nadu,Vellore,632114,3,2
13-09-2025,Tamil Nadu,Vellore,632405,0,2
13-09-2025,Tamil Nadu,Vellore,632502,3,6
13-09-2025,Tamil Nadu,Vellore,632506,2,13
13-09-2025,Tamil Nadu,Vellore,632508,0,1
13-09-2025,Tamil Nadu,Vellore,632512,1,1
13-09-2025,Tamil Nadu,Vellore,632514,0,1
13-09-2025,Tamil Nadu,Vellore,632601,3,8
13-09-2025,Tamil Nadu,Vellore,632602,7,24
13-09-2025,Tamil Nadu,Vellore,635601,2,12
13-09-2025,Tamil Nadu,Vellore,635751,2,6
13-09-2025,Tamil Nadu,Vellore,635802,1,13
13-09-2025,Tamil Nadu,Vellore,635803,3,9
13-09-2025,Tamil Nadu,Vellore,635811,1,2
13-09-2025,Tamil Nadu,Vellore,635814,0,3
13-09-2025,Tamil Nadu,Villupuram,604201,2,1
13-09-2025,Tamil Nadu,Villupuram,605102,1,3
13-09-2025,Tamil Nadu,Villupuram,605103,2,3
13-09-2025,Tamil Nadu,Villupuram,605105,0,3
13-09-2025,Tamil Nadu,Villupuram,605106,1,1
13-09-2025,Tamil Nadu,Villupuram,605107,1,0
13-09-2025,Tamil Nadu,Villupuram,605501,0,1
13-09-2025,Tamil Nadu,Villupuram,605701,3,5
13-09-2025,Tamil Nadu,Villupuram,605751,0,2
13-09-2025,Tamil Nadu,Villupuram,605752,0,2
13-09-2025,Tamil Nadu,Villupuram,605803,0,5
13-09-2025,Tamil Nadu,Villupuram,606402,2,3
13-09-2025,Tamil Nadu,Villupuram,607104,1,0
13-09-2025,Tamil Nadu,Viluppuram,604102,2,2
13-09-2025,Tamil Nadu,Viluppuram,604151,1,5
13-09-2025,Tamil Nadu,Viluppuram,604153,0,2
13-09-2025,Tamil Nadu,Viluppuram,604204,0,2
13-09-2025,Tamil Nadu,Viluppuram,604208,1,2
13-09-2025,Tamil Nadu,Viluppuram,604210,0,1
13-09-2025,Tamil Nadu,Viluppuram,604304,0,4
13-09-2025,Tamil Nadu,Viluppuram,605101,0,1
13-09-2025,Tamil Nadu,Viluppuram,605401,0,5
13-09-2025,Tamil Nadu,Viluppuram,605602,0,10
13-09-2025,Tamil Nadu,Viluppuram,605802,1,3
13-09-2025,Tamil Nadu,Viluppuram,606201,0,4
13-09-2025,Tamil Nadu,Viluppuram,606203,2,2
13-09-2025,Tamil Nadu,Viluppuram,606213,1,5
13-09-2025,Tamil Nadu,Viluppuram,607101,0,2
13-09-2025,Tamil Nadu,Viluppuram,607202,0,2
13-09-2025,Tamil Nadu,Virudhunagar,626102,2,4
13-09-2025,Tamil Nadu,Virudhunagar,626108,0,3
13-09-2025,Tamil Nadu,Virudhunagar,626110,1,3
13-09-2025,Tamil Nadu,Virudhunagar,626115,0,1
13-09-2025,Tamil Nadu,Virudhunagar,626125,2,9
13-09-2025,Tamil Nadu,Virudhunagar,626126,0,2
13-09-2025,Tamil Nadu,Virudhunagar,626128,1,2
13-09-2025,Tamil Nadu,Virudhunagar,626130,6,17
12-09-2025,Tamil Nadu,Karur,621313,8,14
12-09-2025,Tamil Nadu,Karur,639002,0,10
12-09-2025,Tamil Nadu,Karur,639006,0,6
12-09-2025,Tamil Nadu,Karur,639007,0,1
12-09-2025,Tamil Nadu,Karur,639102,0,5
12-09-2025,Tamil Nadu,Karur,639104,0,5
12-09-2025,Tamil Nadu,Karur,639105,0,1
12-09-2025,Tamil Nadu,Karur,639113,1,8
12-09-2025,Tamil Nadu,Karur,639116,1,2
12-09-2025,Tamil Nadu,Karur,639117,1,8
12-09-2025,Tamil Nadu,Karur,639120,4,5
12-09-2025,Tamil Nadu,Karur,639205,2,9
12-09-2025,Tamil Nadu,Krishnagiri,635104,3,24
12-09-2025,Tamil Nadu,Krishnagiri,635107,8,29
12-09-2025,Tamil Nadu,Krishnagiri,635118,1,12
12-09-2025,Tamil Nadu,Krishnagiri,635121,1,10
12-09-2025,Tamil Nadu,Krishnagiri,635306,2,7
12-09-2025,Tamil Nadu,Krishnagiri,636806,1,2
12-09-2025,Tamil Nadu,Madurai,625001,4,26
12-09-2025,Tamil Nadu,Madurai,625002,3,22
12-09-2025,Tamil Nadu,Madurai,625004,1,7
12-09-2025,Tamil Nadu,Madurai,625007,4,23
12-09-2025,Tamil Nadu,Madurai,625020,6,38
12-09-2025,Tamil Nadu,Madurai,625021,1,3
12-09-2025,Tamil Nadu,Madurai,625221,0,6
12-09-2025,Tamil Nadu,Madurai,625234,0,7
12-09-2025,Tamil Nadu,Madurai,625701,4,7
12-09-2025,Tamil Nadu,Madurai,625704,1,4
12-09-2025,Tamil Nadu,Madurai,625705,4,10
12-09-2025,Tamil Nadu,Mayiladuthurai,609101,0,1
12-09-2025,Tamil Nadu,Mayiladuthurai,609102,1,0
12-09-2025,Tamil Nadu,Mayiladuthurai,609109,0,2
12-09-2025,Tamil Nadu,Mayiladuthurai,609111,0,1
12-09-2025,Tamil Nadu,Mayiladuthurai,609115,0,1
12-09-2025,Tamil Nadu,Mayiladuthurai,609205,0,2
12-09-2025,Tamil Nadu,Mayiladuthurai,609402,0,1
12-09-2025,Tamil Nadu,Nagapattinam,609101,0,15
12-09-2025,Tamil Nadu,Nagapattinam,609105,0,11
12-09-2025,Tamil Nadu,Nagapattinam,609303,0,3
12-09-2025,Tamil Nadu,Nagapattinam,609304,1,2
12-09-2025,Tamil Nadu,Nagapattinam,609308,0,4
12-09-2025,Tamil Nadu,Nagapattinam,609312,0,1
12-09-2025,Tamil Nadu,Nagapattinam,609404,0,8
12-09-2025,Tamil Nadu,Nagapattinam,609806,1,5
12-09-2025,Tamil Nadu,Nagapattinam,609811,0,6
12-09-2025,Tamil Nadu,Nagapattinam,610207,1,6
12-09-2025,Tamil Nadu,Nagapattinam,610211,0,1
12-09-2025,Tamil Nadu,Nagapattinam,611002,1,26
12-09-2025,Tamil Nadu,Nagapattinam,611104,0,10
12-09-2025,Tamil Nadu,Nagapattinam,611105,1,2
12-09-2025,Tamil Nadu,Nagapattinam,611106,0,11
12-09-2025,Tamil Nadu,Nagapattinam,611108,1,10
12-09-2025,Tamil Nadu,Nagapattinam,611109,0,12
12-09-2025,Tamil Nadu,Nagapattinam,611110,0,8
12-09-2025,Tamil Nadu,Nagapattinam,612201,0,2
12-09-2025,Tamil Nadu,Nagapattinam,614712,0,3
12-09-2025,Tamil Nadu,Nagapattinam,614810,1,4
12-09-2025,Tamil Nadu,Namakkal,637001,2,20
12-09-2025,Tamil Nadu,Namakkal,637013,0,8
12-09-2025,Tamil Nadu,Namakkal,637014,1,8
12-09-2025,Tamil Nadu,Namakkal,637202,0,4
12-09-2025,Tamil Nadu,Namakkal,637203,1,5
12-09-2025,Tamil Nadu,Namakkal,637209,3,8
12-09-2025,Tamil Nadu,Namakkal,637210,1,9
12-09-2025,Tamil Nadu,Namakkal,637401,1,7
12-09-2025,Tamil Nadu,Namakkal,637407,0,4
12-09-2025,Tamil Nadu,Namakkal,638183,3,26
12-09-2025,Tamil Nadu,Perambalur,621103,1,9
12-09-2025,Tamil Nadu,Perambalur,621104,1,6
12-09-2025,Tamil Nadu,Perambalur,621109,0,7
12-09-2025,Tamil Nadu,Perambalur,621113,0,8
12-09-2025,Tamil Nadu,Perambalur,621115,2,2
12-09-2025,Tamil Nadu,Perambalur,621220,4,2
12-09-2025,Tamil Nadu,Pudukkottai,614617,1,2
12-09-2025,Tamil Nadu,Pudukkottai,614621,0,4
12-09-2025,Tamil Nadu,Pudukkottai,622004,0,6
12-09-2025,Tamil Nadu,Pudukkottai,622005,0,2
12-09-2025,Tamil Nadu,Pudukkottai,622102,4,19
12-09-2025,Tamil Nadu,Pudukkottai,622209,0,4
12-09-2025,Tamil Nadu,Pudukkottai,622302,3,9
12-09-2025,Tamil Nadu,Pudukkottai,622409,1,2
12-09-2025,Tamil Nadu,Ramanathapuram,623135,1,7
12-09-2025,Tamil Nadu,Ramanathapuram,623401,1,0
12-09-2025,Tamil Nadu,Ramanathapuram,623403,0,8
12-09-2025,Tamil Nadu,Ramanathapuram,623409,0,5
12-09-2025,Tamil Nadu,Ramanathapuram,623538,1,4
12-09-2025,Tamil Nadu,Ramanathapuram,623603,5,18
12-09-2025,Tamil Nadu,Ramanathapuram,623712,0,5
12-09-2025,Tamil Nadu,Ranipet,631102,0,1
12-09-2025,Tamil Nadu,Salem,636003,1,18
12-09-2025,Tamil Nadu,Salem,636006,6,20
12-09-2025,Tamil Nadu,Salem,636101,1,4
12-09-2025,Tamil Nadu,Salem,636102,2,6
12-09-2025,Tamil Nadu,Salem,636109,3,8
12-09-2025,Tamil Nadu,Salem,636111,2,7
12-09-2025,Tamil Nadu,Salem,636119,1,1
12-09-2025,Tamil Nadu,Salem,636139,0,5
12-09-2025,Tamil Nadu,Salem,636202,0,1
12-09-2025,Tamil Nadu,Salem,636302,3,16
12-09-2025,Tamil Nadu,Salem,636351,1,7
12-09-2025,Tamil Nadu,Salem,636354,2,8
12-09-2025,Tamil Nadu,Salem,636403,0,2
12-09-2025,Tamil Nadu,Salem,636454,2,2
12-09-2025,Tamil Nadu,Salem,636456,0,3
12-09-2025,Tamil Nadu,Salem,636501,6,21
12-09-2025,Tamil Nadu,Salem,636502,6,44
12-09-2025,Tamil Nadu,Salem,637102,3,19
12-09-2025,Tamil Nadu,Salem,637107,0,2
